LVL_3_CD,LVL_1_KR,LVL_1_EN,LVL_2_KR,LVL_2_EN,LVL_3_KR
41273112,경기도,Gyeonggi,안산시 단원구,"Danwon District, Ansan",대부동
41273113,경기도,Gyeonggi,안산시 단원구,"Danwon District, Ansan",대부동
41273114,경기도,Gyeonggi,안산시 단원구,"Danwon District, Ansan",대부동
41281101,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",주교동
41281106,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",주교동
41281102,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",원신동
41281103,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",원신동
41281104,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",흥도동
41281105,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",흥도동
41281107,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",효자동
41281108,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",효자동
41281109,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",효자동
41281110,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",신도동
41281111,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",신도동
41281112,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",창릉동
41281113,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",창릉동
41281114,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",고양동
41281115,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",고양동
41281116,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",고양동
41281117,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",고양동
41281118,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",관산동
41281119,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",관산동
41281120,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",능곡동
41281121,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",능곡동
41281122,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",능곡동
41281127,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",능곡동
41281123,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",화정1동
41281125,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",행주동
41281126,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",행주동
41281128,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",행신1동
41281124,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",행신2동
41281129,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",화전동
41281131,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",화전동
41281132,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",화전동
41281130,경기도,Gyeonggi,고양시 덕양구,"Deokyang District, Goyang",대덕동
41285101,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",식사동
41285102,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",중산동
41285103,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",정발산동
41285104,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",정발산동
41285107,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",풍산동
41285108,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",풍산동
41285106,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",백석1동
41285105,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",마두1동
41285109,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",고봉동
41285110,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",고봉동
41285111,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",고봉동
41285112,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",고봉동
41285113,경기도,Gyeonggi,고양시 일산동구,"Ilsandong District, Goyang",고봉동
41287101,경기도,Gyeonggi,고양시 일산서구,"Ilsanseo District, Goyang",일산1동
41287103,경기도,Gyeonggi,고양시 일산서구,"Ilsanseo District, Goyang",일산1동
41287102,경기도,Gyeonggi,고양시 일산서구,"Ilsanseo District, Goyang",주엽1동
41287104,경기도,Gyeonggi,고양시 일산서구,"Ilsanseo District, Goyang",대화동
41287108,경기도,Gyeonggi,고양시 일산서구,"Ilsanseo District, Goyang",송포동
41287105,경기도,Gyeonggi,고양시 일산서구,"Ilsanseo District, Goyang",송산동
41287106,경기도,Gyeonggi,고양시 일산서구,"Ilsanseo District, Goyang",송산동
41287107,경기도,Gyeonggi,고양시 일산서구,"Ilsanseo District, Goyang",송산동
41290101,경기도,Gyeonggi,과천시,Gwacheon,중앙동
41290107,경기도,Gyeonggi,과천시,Gwacheon,중앙동
41290102,경기도,Gyeonggi,과천시,Gwacheon,갈현동
41290103,경기도,Gyeonggi,과천시,Gwacheon,갈현동
41290108,경기도,Gyeonggi,과천시,Gwacheon,갈현동
41290109,경기도,Gyeonggi,과천시,Gwacheon,별양동
41290110,경기도,Gyeonggi,과천시,Gwacheon,부림동
41290105,경기도,Gyeonggi,과천시,Gwacheon,과천동
41290106,경기도,Gyeonggi,과천시,Gwacheon,과천동
41290104,경기도,Gyeonggi,과천시,Gwacheon,문원동
41310101,경기도,Gyeonggi,구리시,Guri,갈매동
41310102,경기도,Gyeonggi,구리시,Guri,동구동
41310103,경기도,Gyeonggi,구리시,Guri,동구동
41310104,경기도,Gyeonggi,구리시,Guri,인창동
41310106,경기도,Gyeonggi,구리시,Guri,교문1동
41310105,경기도,Gyeonggi,구리시,Guri,수택1동
41310107,경기도,Gyeonggi,구리시,Guri,수택2동
41360250,경기도,Gyeonggi,남양주시,Namyangju,와부읍
41360253,경기도,Gyeonggi,남양주시,Namyangju,진접읍
41360256,경기도,Gyeonggi,남양주시,Namyangju,화도읍
41360259,경기도,Gyeonggi,남양주시,Namyangju,진건읍
41360262,경기도,Gyeonggi,남양주시,Namyangju,오남읍
41360310,경기도,Gyeonggi,남양주시,Namyangju,별내면
41360340,경기도,Gyeonggi,남양주시,Namyangju,수동면
41360360,경기도,Gyeonggi,남양주시,Namyangju,조안면
41360370,경기도,Gyeonggi,남양주시,Namyangju,퇴계원면
41360101,경기도,Gyeonggi,남양주시,Namyangju,호평동
41360102,경기도,Gyeonggi,남양주시,Namyangju,평내동
41360103,경기도,Gyeonggi,남양주시,Namyangju,금곡동
41360104,경기도,Gyeonggi,남양주시,Namyangju,양정동
41360105,경기도,Gyeonggi,남양주시,Namyangju,양정동
41360106,경기도,Gyeonggi,남양주시,Namyangju,양정동
41360112,경기도,Gyeonggi,남양주시,Namyangju,다산1동
41360108,경기도,Gyeonggi,남양주시,Namyangju,다산2동
41360109,경기도,Gyeonggi,남양주시,Namyangju,다산2동
41360110,경기도,Gyeonggi,남양주시,Namyangju,다산2동
41360111,경기도,Gyeonggi,남양주시,Namyangju,별내동
41370101,경기도,Gyeonggi,오산시,Osan,중앙동
41370102,경기도,Gyeonggi,오산시,Osan,중앙동
41370109,경기도,Gyeonggi,오산시,Osan,중앙동
41370104,경기도,Gyeonggi,오산시,Osan,남촌동
41370105,경기도,Gyeonggi,오산시,Osan,남촌동
41370106,경기도,Gyeonggi,오산시,Osan,남촌동
41370120,경기도,Gyeonggi,오산시,Osan,남촌동
41370121,경기도,Gyeonggi,오산시,Osan,남촌동
41370124,경기도,Gyeonggi,오산시,Osan,남촌동
41370107,경기도,Gyeonggi,오산시,Osan,신장동
41370108,경기도,Gyeonggi,오산시,Osan,신장동
41370110,경기도,Gyeonggi,오산시,Osan,신장동
41370111,경기도,Gyeonggi,오산시,Osan,세마동
41370112,경기도,Gyeonggi,오산시,Osan,세마동
41370113,경기도,Gyeonggi,오산시,Osan,세마동
41370114,경기도,Gyeonggi,오산시,Osan,세마동
41370115,경기도,Gyeonggi,오산시,Osan,세마동
41370116,경기도,Gyeonggi,오산시,Osan,초평동
41370117,경기도,Gyeonggi,오산시,Osan,초평동
41370118,경기도,Gyeonggi,오산시,Osan,초평동
41370119,경기도,Gyeonggi,오산시,Osan,초평동
41370103,경기도,Gyeonggi,오산시,Osan,대원동
41370122,경기도,Gyeonggi,오산시,Osan,대원동
41370123,경기도,Gyeonggi,오산시,Osan,대원동
41390101,경기도,Gyeonggi,시흥시, Siheung,대야동
41390113,경기도,Gyeonggi,시흥시, Siheung,대야동
41390102,경기도,Gyeonggi,시흥시, Siheung,신천동
41390103,경기도,Gyeonggi,시흥시, Siheung,신현동
41390104,경기도,Gyeonggi,시흥시, Siheung,신현동
41390105,경기도,Gyeonggi,시흥시, Siheung,신현동
41390106,경기도,Gyeonggi,시흥시, Siheung,은행동
41390107,경기도,Gyeonggi,시흥시, Siheung,은행동
41390108,경기도,Gyeonggi,시흥시, Siheung,매화동
41390109,경기도,Gyeonggi,시흥시, Siheung,매화동
41390110,경기도,Gyeonggi,시흥시, Siheung,매화동
41390122,경기도,Gyeonggi,시흥시, Siheung,목감동
41390123,경기도,Gyeonggi,시흥시, Siheung,목감동
41390124,경기도,Gyeonggi,시흥시, Siheung,목감동
41390125,경기도,Gyeonggi,시흥시, Siheung,목감동
41390126,경기도,Gyeonggi,시흥시, Siheung,목감동
41390127,경기도,Gyeonggi,시흥시, Siheung,군자동
41390128,경기도,Gyeonggi,시흥시, Siheung,군자동
41390131,경기도,Gyeonggi,시흥시, Siheung,월곶동
41390132,경기도,Gyeonggi,시흥시, Siheung,정왕본동
41390133,경기도,Gyeonggi,시흥시, Siheung,정왕본동
41390112,경기도,Gyeonggi,시흥시, Siheung,과림동
41390134,경기도,Gyeonggi,시흥시, Siheung,과림동
41390119,경기도,Gyeonggi,시흥시, Siheung,연성동
41390120,경기도,Gyeonggi,시흥시, Siheung,연성동
41390121,경기도,Gyeonggi,시흥시, Siheung,연성동
41390129,경기도,Gyeonggi,시흥시, Siheung,연성동
41390130,경기도,Gyeonggi,시흥시, Siheung,장곡동
41390117,경기도,Gyeonggi,시흥시, Siheung,능곡동
41390118,경기도,Gyeonggi,시흥시, Siheung,능곡동
41410101,경기도,Gyeonggi,군포시,Gunpo,군포1동
41410102,경기도,Gyeonggi,군포시,Gunpo,군포1동
41410103,경기도,Gyeonggi,군포시,Gunpo,군포2동
41410104,경기도,Gyeonggi,군포시,Gunpo,산본1동
41410105,경기도,Gyeonggi,군포시,Gunpo,금정동
41410106,경기도,Gyeonggi,군포시,Gunpo,대야동
41410107,경기도,Gyeonggi,군포시,Gunpo,대야동
41410108,경기도,Gyeonggi,군포시,Gunpo,대야동
41410109,경기도,Gyeonggi,군포시,Gunpo,대야동
41430101,경기도,Gyeonggi,의왕시,Uiwang,고천동
41430104,경기도,Gyeonggi,의왕시,Uiwang,고천동
41430105,경기도,Gyeonggi,의왕시,Uiwang,고천동
41430102,경기도,Gyeonggi,의왕시,Uiwang,부곡동
41430103,경기도,Gyeonggi,의왕시,Uiwang,부곡동
41430110,경기도,Gyeonggi,의왕시,Uiwang,부곡동
41430111,경기도,Gyeonggi,의왕시,Uiwang,부곡동
41430107,경기도,Gyeonggi,의왕시,Uiwang,내손1동
41430109,경기도,Gyeonggi,의왕시,Uiwang,내손1동
41430106,경기도,Gyeonggi,의왕시,Uiwang,청계동
41430108,경기도,Gyeonggi,의왕시,Uiwang,청계동
41450101,경기도,Gyeonggi,하남시,Hanam,천현동
41450102,경기도,Gyeonggi,하남시,Hanam,천현동
41450103,경기도,Gyeonggi,하남시,Hanam,천현동
41450104,경기도,Gyeonggi,하남시,Hanam,천현동
41450105,경기도,Gyeonggi,하남시,Hanam,천현동
41450106,경기도,Gyeonggi,하남시,Hanam,신장1동
41450107,경기도,Gyeonggi,하남시,Hanam,신장2동
41450108,경기도,Gyeonggi,하남시,Hanam,덕풍1동
41450110,경기도,Gyeonggi,하남시,Hanam,풍산동
41450113,경기도,Gyeonggi,하남시,Hanam,감북동
41450114,경기도,Gyeonggi,하남시,Hanam,감북동
41450115,경기도,Gyeonggi,하남시,Hanam,감북동
41450124,경기도,Gyeonggi,하남시,Hanam,감북동
41450116,경기도,Gyeonggi,하남시,Hanam,위례동
41450117,경기도,Gyeonggi,하남시,Hanam,춘궁동
41450118,경기도,Gyeonggi,하남시,Hanam,춘궁동
41450119,경기도,Gyeonggi,하남시,Hanam,춘궁동
41450120,경기도,Gyeonggi,하남시,Hanam,춘궁동
41450121,경기도,Gyeonggi,하남시,Hanam,춘궁동
41450122,경기도,Gyeonggi,하남시,Hanam,초이동
41450123,경기도,Gyeonggi,하남시,Hanam,초이동
41450109,경기도,Gyeonggi,하남시,Hanam,미사1동
41450111,경기도,Gyeonggi,하남시,Hanam,미사1동
41450112,경기도,Gyeonggi,하남시,Hanam,미사2동
41461250,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",포곡읍
41461253,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",모현읍
41461256,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",이동읍
41461320,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",남사면
41461340,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",원삼면
41461350,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",백암면
41461360,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",양지면
41461101,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",중앙동
41461104,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",중앙동
41461102,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",역삼동
41461103,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",역삼동
41461105,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",유림동
41461106,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",유림동
41461107,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",동부동
41461108,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",동부동
41461109,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",동부동
41461110,경기도,Gyeonggi,용인시 처인구,"Cheoin District, Yongin",동부동
41463101,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",신갈동
41463104,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",영덕동
41463111,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",영덕동
41463102,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",구갈동
41463103,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",상갈동
41463105,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",상갈동
41463106,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",상갈동
41463107,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",기흥동
41463108,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",기흥동
41463109,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",서농동
41463110,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",서농동
41463112,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",구성동
41463114,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",구성동
41463113,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",마북동
41463115,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",동백동
41463116,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",동백동
41463117,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",상하동
41463118,경기도,Gyeonggi,용인시 기흥구,"Giheung District, Yongin",보정동
41465101,경기도,Gyeonggi,용인시 수지구,"Suji District, Yongin",풍덕천1동
41465105,경기도,Gyeonggi,용인시 수지구,"Suji District, Yongin",신봉동
41465102,경기도,Gyeonggi,용인시 수지구,"Suji District, Yongin",죽전1동
41465103,경기도,Gyeonggi,용인시 수지구,"Suji District, Yongin",동천동
41465104,경기도,Gyeonggi,용인시 수지구,"Suji District, Yongin",동천동
41465107,경기도,Gyeonggi,용인시 수지구,"Suji District, Yongin",상현1동
41465106,경기도,Gyeonggi,용인시 수지구,"Suji District, Yongin",성복동
41480250,경기도,Gyeonggi,파주시,Paju,문산읍
41480253,경기도,Gyeonggi,파주시,Paju,파주읍
41480256,경기도,Gyeonggi,파주시,Paju,법원읍
41480262,경기도,Gyeonggi,파주시,Paju,조리읍
41480310,경기도,Gyeonggi,파주시,Paju,월롱면
41480320,경기도,Gyeonggi,파주시,Paju,탄현면
41480350,경기도,Gyeonggi,파주시,Paju,광탄면
41480360,경기도,Gyeonggi,파주시,Paju,파평면
41480370,경기도,Gyeonggi,파주시,Paju,적성면
41480380,경기도,Gyeonggi,파주시,Paju,군내면
41480390,경기도,Gyeonggi,파주시,Paju,장단면
41480400,경기도,Gyeonggi,파주시,Paju,진동면
